id,title,group,salesrank,review_cnt,downloads,rating
158613,The Glory Field,Book,6043.0,53,53,4.0
158618,Atlas of the North American Indian,Book,19489.0,12,12,5.0
158622,Barney Goes to the Zoo,Book,50643.0,5,5,4.0
158625,How Much Is a Million? 20th Anniversary Edition (Reading Rainbow Book),Book,95275.0,8,8,5.0
158629,"The Essential Catholic Handbook: A Summary of Beliefs, Practices, and Prayers (Redemptorist Pastoral Publication)",Book,114337.0,16,16,4.5
158630,Growing True Disciples: New Strategies for Producing Genuine Followers of Christ,Book,78516.0,6,6,4.0
158632,"Dirty Pictures : Tom of Finland, Masculinity, and Homosexuality",Book,70990.0,3,3,4.5
158635,Hiroshima No Pika,Book,58611.0,9,9,4.0
158636,The Book of Eleanor : A Novel of Eleanor of Aquitaine,Book,118424.0,40,40,3.0
158637,The Second Wives Club: Secrets for Becoming Lovers for Life,Book,131077.0,12,12,4.5
158639,"Minoan and Mycenaen Art, Revised Edition (The World of Art)",Book,136266.0,2,2,4.5
158642,Buddha in Redface,Book,135389.0,9,9,4.5
158644,"Tastes of Paradise : A Social History of Spices, Stimulants, and Intoxicants",Book,46861.0,6,6,4.0
158649,"The Law of Success: Using the Power of Spirit to Create Health, Prosperity, and Happiness",Book,82686.0,15,15,4.5
158650,Race Rules : Navigating the Color Line,Book,96896.0,6,6,5.0
158654,A History of the Ancient World,Book,88177.0,6,6,4.5
158657,The 12 Bad Habits That Hold Good People Back : Overcoming the Behavior Patterns That Keep You From Getting Ahead,Book,16150.0,22,22,4.5
158664,"Unit Method of Clothing Construction, Seventh Edition",Book,61777.0,0,0,0.0
158671,Gathering Blue,Book,60471.0,215,215,4.0
158672,"Monster : Autobiography of an L.A. Gang Member, The",Book,57056.0,146,145,4.5
158676,In the Belly of the Beast : Letters From Prison,Book,46251.0,24,24,3.0
158677,"The Souls of Black Folk: Authoritative Text, Contexts, Criticism (Norton Critical Editions)",Book,88579.0,3,3,5.0
158688,Call Each River Jordan (Abel Jones Mysteries (Paperback)),Book,78466.0,25,25,5.0
158690,COMPETITIVE ADVANTAGE OF NATIONS,Book,99894.0,12,12,4.5
158700,Real-Time Rendering (2nd Edition),Book,120244.0,29,29,4.5
158703,Invitation to the Classics (Masterworks),Book,9751.0,7,7,5.0
158712,"A Fine, Fine School",Book,76620.0,9,9,5.0
158718,Stealing the Network: How to Own the Box,Book,35731.0,29,29,4.5
158719,The Scholastic Book of Early Childhood Learning Centers (Grades PreK-K),Book,47528.0,0,0,0.0
158730,The New Father: A Dad's Guide to the First Year (New Father),Book,84334.0,28,28,4.5
158736,Star Wars: Vader's Quest,Book,43068.0,8,8,3.5
158743,The AAMT Book of Style for Medical Transcription,Book,114794.0,7,7,4.5
158748,The Dimensional Structure of Consciousness: A Physical Basis for Immaterialism,Book,147078.0,10,10,4.5
158749,"Ancient Egyptian Literature: A Book of Readings: Vol. 3, The Late Period",Book,85037.0,8,8,5.0
158751,The Story of Colors / La Historia de los Colores : A Bilingual Folktale from the Jungles of Chiapas,Book,96978.0,3,3,5.0
158753,"Taggerung (Redwall, Book 14)",Book,137687.0,93,93,4.5
158755,Melt & Mold Soap Crafting,Book,98988.0,15,15,4.5
158761,Chakras for Beginners: A Guide to Balancing Your Chakra Energies (For Beginners),Book,20887.0,15,15,4.5
158774,Military Veterans PTSD Reference Manual,Book,85091.0,2,2,4.0
158778,The Lost City of Faar (Pendragon Series #2),Book,11151.0,28,28,5.0
158794,Logic of Scientific Discovery,Book,63641.0,9,9,4.0
158795,"Small, Strong Congregations : Creating Strengths and Health for Your Congregation",Book,135311.0,2,2,5.0
158800,The Devil's Acolyte (The Medieval West Country Mysteries),Book,116399.0,0,0,0.0
158806,Purely Functional Data Structures,Book,137779.0,3,3,4.0
158810,In the Company of Heroes: A True Story,Book,140184.0,64,64,5.0
158811,Time-Saver Standards Site Construction Details Manual,Book,62722.0,0,0,0.0
158818,"Wicked Problems, Righteous Solutions: A Catolog of Modern Engineering Paradigms",Book,104591.0,5,5,4.5
158820,Dead Man's Ransom,Book,24029.0,4,4,4.5
158823,Witness of the Stars,Book,19900.0,8,8,5.0
158841,The Black Stallion (Black Stallion (Paperback)),Book,9272.0,83,83,5.0
158855,Biology: The Easy Way (Biology the Easy Way),Book,102334.0,7,7,3.5
158858,Practical Principles of Cytopathology,Book,75313.0,2,2,5.0
158872,More News from Lake Wobegon,Book,76467.0,4,4,5.0
158878,Knightmare Chess: The Original Game of Chaos on The Chessboard,Book,65140.0,0,0,0.0
158883,7 Steps to Emotional Intelligence,Book,81323.0,9,9,4.5
158889,Sinners in the Hands of an Angry God,Book,16241.0,21,20,4.0
158905,Rheumatoid Arthritis: The Infection Connection {Targeting and Treating the Cause of Chronic Illness},Book,147597.0,15,15,4.5
158907,"Medicine for the Backcountry, 3rd",Book,135015.0,1,1,5.0
158908,"Taking Care of Yourself: Strategies for Eating Well, Staying Fit, and Living in Balance",Book,108423.0,2,2,5.0
158928,The Alphabet of Grace,Book,56803.0,3,3,5.0
158929,Chester's Way,Book,38378.0,9,9,5.0
158930,Palladio (Architect and Society),Book,132531.0,0,0,0.0
158944,Exiting Nirvana: A Daughter's Life with Autism,Book,34221.0,5,5,4.5
158976,Prospecting Your Way to Sales Success,Book,131169.0,17,17,4.0
158986,A Parent's and Student Athlete's Guide to Athletic Scholarships : Getting Money Without Being Taken for a (Full) Ride,Book,99816.0,5,5,4.5
158994,The Magic School Bus Inside a Hurricane,Book,89059.0,4,4,5.0
158995,The Fervent Years: The Group Theatre and the Thirties (Da Capo Paperback),Book,74722.0,8,8,5.0
159001,Spirit of the Nursery (Spirit of the Home),Book,138891.0,2,2,3.0
159004,"Clinical and Experimental Hypnosis in Medicine, Dentistry, and Psychology",Book,142784.0,1,1,5.0
159005,The Midnight Club,Book,67086.0,68,68,3.5
159014,"The Bronx Lost, Found, and Remembered 1935-1975",Book,42094.0,0,0,0.0
159016,"Leveled Books for Readers, Grades 3-6: A Companion Volume to Guiding Readers and Writers",Book,9297.0,2,2,4.0
159017,Hooked on Painting!: Illustrated Lessons & Exercises for Grades 4 and Up,Book,90445.0,0,0,0.0
159023,"The Iranians : Persia, Islam and the Soul of a Nation",Book,118926.0,33,33,3.0
159029,A Nation Under Lawyers: How the Crisis in the Legal Profession Is Transforming American Society,Book,51213.0,2,2,5.0
159038,A Guide for Using My Brother Sam is Dead in the Classroom,Book,130188.0,4,4,2.5
159039,Gig : Americans Talk About Their Jobs,Book,50691.0,18,18,4.5
159052,You Can Heal Your Life: Companion Book (Hay House Lifestyles),Book,89886.0,4,4,3.5
159053,Circle of Friends,Book,116704.0,129,129,4.5
159062,A Pirate's Life for Me! A Day Aboard a Pirate Ship,Book,88857.0,8,8,4.0
159065,Explaining Endometriosis,Book,51917.0,1,1,5.0
159066,A Traveller in Italy,Book,106131.0,2,2,5.0
159070,The Inheritors Handbook : A Definitive Guide For Beneficiaries (Bloomberg Personal Bookshelf),Book,135252.0,5,5,4.0
159072,The Geometry of Biological Time,Book,123219.0,1,1,3.0
159076,"Controversial Essays (Hoover Institution Press Publication, 511)",Book,136601.0,6,6,3.5
159084,Think Yourself Rich,Book,41005.0,5,5,4.0
159090,"The Portable Greek Historians: The Essence of Herodotus, Thucydides, Xenophon, Polybius (Viking Portable Library (Paper))",Book,145251.0,1,1,3.0
159091,It's All Good Hair: The Guide to Styling and Grooming Black Children's Hair,Book,17307.0,18,18,4.5
159102,Six Sigma For Managers,Book,39430.0,9,9,3.0
159112,Datums and Map Projections,Book,129786.0,2,2,4.0
159115,Team Building Through Physical Challenges,Book,21205.0,2,2,5.0
159119,The Life of Poetry,Book,70053.0,1,1,5.0
159123,"The Everything Baby's First Food Book: Tasty, Nutritious Meals and Snacks That Even the Pickiest Child Will Love-From Birth to Age 3 (Everything Series)",Book,146311.0,6,6,3.5
159136,Amusements in Mathematics,Book,87786.0,2,2,5.0
159144,Snow Country,Book,20300.0,33,33,4.0
159146,Culinaria the Caribbean: A Culinary Discovery (Culinaria Series),Book,117767.0,9,9,5.0
159150,Proof of the Illuminati,Book,66084.0,4,4,3.5
159163,Yellow Brick Roads: Shared and Guided Paths to Independent Reading 4-12,Book,94945.0,2,2,5.0
159165,It's Not Carpal Tunnel Syndrome! RSI Theory & Therapy for Computer Professionals,Book,12814.0,33,33,5.0
159172,"Alaskan Malamutes: Everything About Purchase, Care, Nutrition, Breeding, Behavior, and Training (Complete Pet Owner's Manuals)",Book,100762.0,5,5,5.0
159186,Who Is Jesus? (Little Blessings),Book,46892.0,1,1,5.0
159196,The INTRUDERS,Book,137131.0,21,21,4.5
159220,Nine Alive!: The Miraculous Rescue of the Pennsylvania Miners,Book,61412.0,0,0,0.0
159223,The First Days of School: How to Be an Effective Teacher,Book,1382.0,142,142,4.0
159228,"The Bone Doll's Twin (Tamir Trilogy, Book 1)",Book,24531.0,76,76,4.5
159229,Panda Puzzle (A Stepping Stone Book(TM)),Book,59940.0,1,1,5.0
159236,EMS: The Job of Your Life,Book,41074.0,10,10,4.5
159245,The Many Faces of Mata Ortiz,Book,75651.0,4,4,5.0
159246,The Later Roman Empire : A.D. 354-378 (Penguin Classics),Book,108558.0,10,10,4.5
159248,The Clash,Book,113718.0,4,4,5.0
159259,The Hand That Rocks the Ladle (Pennsylvania Dutch Mysteries with Recipes (Paperback)),Book,88229.0,17,17,3.5
159260,Mouse Paint,Book,92735.0,19,19,5.0
159264,Complete Book of Baits Rigs & Tackle,Book,20301.0,2,2,4.0
159269,Miracle at Midway,Book,148705.0,24,24,4.5
159275,Promise Me Tomorrow (Rocky Mountain Memories Series/Lori Wick),Book,34599.0,9,9,4.5
159286,The Garden and Farm Books of Thomas Jefferson,Book,44069.0,2,2,5.0
159288,OCA Oracle9i Associate DBA Certification Exam Guide,Book,52198.0,8,8,2.5
159291,"Snorkel Hawaii The Big Island, Second Edition",Book,15538.0,23,23,4.5
159297,"Conocimiento del Dios Santo, El",Book,136485.0,0,0,0.0
159305,How to Test Almost Anything Electronic,Book,34885.0,0,0,0.0
159314,The Book of IRC: The Ultimate Guide to Internet Relay Chat,Book,125963.0,6,6,5.0
159315,The Excellent Investment Advisor,Book,86994.0,25,25,4.5
159319,Music Notation (Crescendo Book),Book,101991.0,15,15,3.5
159356,Complete Kitten Care,Book,29427.0,2,2,5.0
159364,Let's Talk an Oil Deal: Your Key to Oil Patch Lingo,Book,59892.0,0,0,0.0
159367,Language of the Self,Book,121002.0,1,1,5.0
159395,Living at the Edge of the World: A Teenager's Survival in the Tunnels of Grand Central Station,Book,138074.0,8,8,4.5
159416,Paradoxia : A Predator's Diary,Book,128720.0,10,10,4.5
159431,The Haflinger (Allen Breed Series),Book,48393.0,1,1,4.0
159433,"Challenge Yourself - Leanness, Fitness & Health - At Any Age",Book,59973.0,16,16,4.5
159435,The Edible Pyramid: Good Eating Every Day,Book,124930.0,2,2,4.5
159437,SAT Vocabulary for Dummies,Book,39178.0,0,0,0.0
159449,The Lighter Side of Educational Leadership,Book,107387.0,3,3,5.0
159455,The Mammoth Hunters (Earth's Children (Paperback)),Book,14910.0,107,107,3.5
159457,"Desperate Journeys, Abandoned Souls : True Stories of Castaways and Other Survivors",Book,16475.0,14,14,4.5
159464,To Love a Scottish Lord : Book Four of the Highland Lords (Avon Romantic Treasures.),Book,51377.0,7,7,4.5
159468,The Dower House,Book,146139.0,7,7,4.0
159473,Desire of the Everlasting Hills : The World Before and After Jesus,Book,80445.0,99,99,3.5
159484,Genesis Record: A Scientific and Devotional Commentary on the Book of Beginnings,Book,56440.0,23,23,4.0
159488,Five Little Monkeys Jumping on the Bed,Book,122532.0,30,30,4.5
159529,Psychology: A Very Short Introduction (Very Short Introductions),Book,141594.0,2,2,4.5
159550,"Eating Well for Optimum Health: The Essential Guide to Food, Diet, and Nutrition",Book,130003.0,122,122,4.0
159555,"Panther Medium Tank 1942-45 (New Vanguard, 67)",Book,127170.0,1,1,4.0
159560,World's Wackiest Inventions (Hilarious Stories),Book,66136.0,2,2,4.5
159583,Knots on a Counting Rope (Reading Rainbow Book),Book,108630.0,5,5,4.0
159589,Don't Sweat the Small Stuff for Teens (Don't Sweat the Small Stuff (Time Warner)),Book,113264.0,15,15,4.5
159595,Shell Chic : The Ultimate Guide to Decorating Your Home With Seashells,Book,38145.0,3,3,4.0
159606,"Story: Substance, Structure, Style and The Principles of Screenwriting",Book,1563.0,115,115,4.5
159617,Self-Promotion for the Creative Person : Get the Word Out About Who You Are and What You Do,Book,7306.0,19,19,5.0
159624,The Undertaker's Widow,Book,101124.0,41,41,3.0
159626,Fracture Management for Primary Care: 2nd Edition,Book,31252.0,4,4,5.0
159628,"The Addictions Treatment Planner, 2nd Edition",Book,39940.0,1,1,5.0
159630,Combinatorial Optimization : Algorithms and Complexity,Book,114339.0,8,8,5.0
159639,Hawaii,Book,73144.0,1,1,5.0
159642,How to Talk So Kids Will Listen and Listen So Kids Will Talk,Book,23288.0,98,98,4.5
159647,One Was Johnny: A Counting Book,Book,92465.0,4,4,5.0
159649,The Stock Market Course,Book,64831.0,10,10,5.0
159655,The Dove's Letter,Book,50407.0,1,1,5.0
159656,Rubber Legs and White Tail-Hairs,Book,148625.0,6,6,5.0
159661,The Toothpaste Millionaire,Book,32141.0,8,8,5.0
159662,7 Steps to Bonding with Your Stepchild,Book,39290.0,2,2,4.0
159674,In the Box Called Pleasure: Stories,Book,114393.0,2,2,4.5
159680,Quest for Kim : In Search of Kipling's Great Game,Book,142570.0,9,9,4.0
159682,Active Learning for Fives,Book,93909.0,0,0,0.0
159687,Billy Budd (Tor Classics),Book,19984.0,38,38,3.5
159688,Mr. Bounce (Mr. Men and Little Miss),Book,132356.0,1,1,5.0
159691,Cultures in Motion,Book,143220.0,0,0,0.0
159692,Serves One : Super Meals for Solo Cooks,Book,77587.0,6,6,4.5
159705,C Programming Language (2nd Edition),Book,4602.0,212,212,4.5
159706,"Improving Schools from Within : Teachers, Parents, and Principals Can Make the Difference (Jossey-Bass Education Series)",Book,74295.0,5,5,4.0
159731,Snappy Little Opposites (Snappy Pop-Ups),Book,133006.0,3,3,5.0
159732,I Have a Dream - 40th Anniversary Edition : Writings and Speeches That Changed the World,Book,130246.0,5,5,5.0
159737,The Art of Writing Great Lyrics,Book,42225.0,9,9,4.5
159742,American Cut and Engraved Glass: The Brilliant Period in Historical Perspective,Book,107513.0,1,1,4.0
159746,Cousteau's Great White Shark,Book,40970.0,6,6,5.0
159751,The Africans Who Wrote the Bible,Book,42565.0,20,20,4.0
159753,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,Book,2422.0,51,51,4.5
159756,Flip's Fantastic Journal,Book,147215.0,4,4,5.0
159758,"Rick Steves' Germany, Austria, and Switzerland 2003",Book,66988.0,13,13,3.0
159768,The Woman's Book of Yoga and Health : A Lifelong Guide to Wellness,Book,14682.0,11,11,4.5
159769,Boundaries Workbook,Book,4702.0,4,4,5.0
159778,The 8-Week Cholesterol Cure: How to Lower Your Blood Cholesterol by Up to 40 Percent Without Drugs or Deprivation,Book,121239.0,22,22,4.5
159793,Storey's Horse-Lover's Encyclopedia: An English and Western A-to-Z Guide,Book,72590.0,4,4,5.0
159806,The Folk Art of Japanese Country Cooking: A Traditional Diet for Today's World,Book,46708.0,9,9,4.5
159807,The Ponder's Bible,Book,51494.0,6,6,5.0
159812,"The Healthy Mind, Healthy Body Handbook",Book,39783.0,4,4,5.0
159845,The Art of War,Book,26705.0,239,239,4.5
159860,Let's Talk Hair: Every Black Woman's Personal Consultation for Healthy Growing Hair,Book,21839.0,41,41,4.5
159862,The Fourth Hand,Book,33524.0,263,263,3.0
159863,"Seattle's Lakes, Bays & Waterways: Afoot & Afloat Including the Eastside",Book,71284.0,0,0,0.0
159865,Panel Data Econometrics (Advanced Texts in Econometrics),Book,136134.0,1,1,5.0
159868,The Road Less Traveled and Beyond : Spiritual Growth in an Age of Anxiety,Book,13734.0,15,15,3.0
159870,God's Leading Lady: Out of the Shadows and into the Light,Book,36591.0,10,10,4.0
159885,Product Design for Manufacture & Assembly Revised & Expanded (Manufacturing Engineering and Materials Processing),Book,137139.0,1,1,5.0
159894,Arthur and the True Francine (Arthur Adventure Series),Book,121606.0,3,3,3.5
159901,The Year 1000 : What Life Was Like at the Turn of the First Millennium,Book,19152.0,76,75,4.0
159904,Access 2002 Developer's Handbook Set,Book,37748.0,15,15,5.0
159906,Verbs (Straight Forward English Series),Book,52871.0,0,0,0.0
159911,Secretariat: The Making of a Champion,Book,55779.0,30,30,4.5
159913,Selected Writings: 1927-1934 (Walter Benjamin),Book,144282.0,1,1,5.0
159914,Communion With God,Book,40039.0,56,56,4.5
159923,1st Steps for a Beginning Guitarist Volume One: Chords and Chord Progressions for the Guitar,Book,146528.0,24,24,4.5
159927,Jacob Have I Loved,Book,12340.0,157,157,4.0
159929,The Conqueror,Book,11737.0,38,38,4.0
159942,Nanda Devi: The Tragic Expedition,Book,68532.0,9,9,5.0
159946,Jesus of India,Book,53903.0,0,0,0.0
159950,The Stokes Purple Martin Book : The Complete Guide to Attracting and Housing Purple Martins (Stokes Backyard Nature Books),Book,146089.0,3,3,5.0
159953,Controversies: High-Level Catholic Apologetics,Book,66016.0,1,1,4.0
159956,"Where Lions Roar, Second Edition : Ten more years of African Hunting",Book,16690.0,4,4,4.0
159959,The Great Santini,Book,9686.0,55,55,4.5
159967,"Hey, Whipple, Squeeze This: A Guide to Creating Great Ads (Adweek Magazine S.)",Book,50797.0,87,87,4.5
159971,Theology: A Very Short Introduction (Very Short Introductions),Book,147752.0,3,3,4.5
159973,Voices into Choices: Acting on the Voice of the Customer,Book,106570.0,5,5,5.0
159975,A Grateful Heart: Daily Blessings for the Evening Meal from Buddha to the Beatles,Book,77441.0,5,5,4.0
159985,"The Age of Extremes : A History of the World, 1914-1991",Book,8501.0,35,35,4.0
159991,Shelter,Book,41996.0,2,2,4.5
159999,Uncle Tom's Children (Perennial Library),Book,82507.0,1,1,5.0
160001,Flower Garden,Book,143339.0,3,3,5.0
160003,The Unofficial Guide to Starting a Small Business,Book,59144.0,4,4,5.0
160008,Savage Beauty : The Life of Edna St. Vincent Millay,Book,13903.0,40,40,4.0
160013,Malta Spitfire: The Diary of a Fighter Pilot (Greenhill Military Paperbacks),Book,112827.0,0,0,0.0
160026,Rod Machado's Private Pilot Handbook: The Ultimate Private Pilot Book,Book,22866.0,61,61,4.5
160027,A Fish Out of Water,Book,25099.0,17,17,5.0
160031,The Veterinarians' Guide to Your Cat's Symptoms,Book,135381.0,5,5,4.0
160039,Star Wars: The Hunt for Aurra Sing,Book,75606.0,3,3,3.5
